combinedfips,countyfips,statefips,party,lng,lat,votes
4040031,40031,40,democratic,-98.47164344,34.6620099,11463
4040031,40031,40,republican,-98.47164344,34.6620099,19183
4040033,40033,40,democratic,-98.37225719,34.2900592,424
4040033,40033,40,republican,-98.37225719,34.2900592,2054
4040035,40035,40,democratic,-95.20866115,36.76178038,1252
4040035,40035,40,republican,-95.20866115,36.76178038,4283
4040037,40037,40,democratic,-96.37089402,35.90233119,5841
4040037,40037,40,republican,-96.37089402,35.90233119,21575
4040039,40039,40,democratic,-99.0014123,35.63856198,2104
4040039,40039,40,republican,-99.0014123,35.63856198,7826
4040041,40041,40,democratic,-94.80256963,36.4089821,3311
4040041,40041,40,republican,-94.80256963,36.4089821,11826
4040043,40043,40,democratic,-99.00647121,35.98768882,222
4040043,40043,40,republican,-99.00647121,35.98768882,1965
4040045,40045,40,democratic,-99.75451143,36.21835085,155
4040045,40045,40,republican,-99.75451143,36.21835085,1611
4040047,40047,40,democratic,-97.78263254,36.3791609,4397
4040047,40047,40,republican,-97.78263254,36.3791609,16009
4040049,40049,40,democratic,-97.30937006,34.7044021,1855
4040049,40049,40,republican,-97.30937006,34.7044021,8253
4040051,40051,40,democratic,-97.88360671,35.01633237,3882
4040051,40051,40,republican,-97.88360671,35.01633237,17316
4040053,40053,40,democratic,-97.78493404,36.79651364,288
4040053,40053,40,republican,-97.78493404,36.79651364,1827
4040055,40055,40,democratic,-99.56059648,34.93429868,323
4040055,40055,40,republican,-99.56059648,34.93429868,1482
4040057,40057,40,democratic,-99.84630188,34.74409289,225
4040057,40057,40,republican,-99.84630188,34.74409289,715
4040059,40059,40,democratic,-99.66696611,36.78871253,134
4040059,40059,40,republican,-99.66696611,36.78871253,1318
4040061,40061,40,democratic,-95.11606392,35.22501645,882
4040061,40061,40,republican,-95.11606392,35.22501645,3701
4040063,40063,40,democratic,-96.25062134,35.04854478,961
4040063,40063,40,republican,-96.25062134,35.04854478,3388
4040065,40065,40,democratic,-99.41545292,34.58800041,1473
4040065,40065,40,republican,-99.41545292,34.58800041,5969
4040067,40067,40,democratic,-97.83608709,34.11052408,365
4040067,40067,40,republican,-97.83608709,34.11052408,1910
4040069,40069,40,democratic,-96.66080537,34.31652004,786
4040069,40069,40,republican,-96.66080537,34.31652004,3093
4040071,40071,40,democratic,-97.1438723,36.81795089,3738
4040071,40071,40,republican,-97.1438723,36.81795089,12172
4040073,40073,40,democratic,-97.94153042,35.94535722,786
4040073,40073,40,republican,-97.94153042,35.94535722,5156
4040075,40075,40,democratic,-98.98054865,34.91625162,767
4040075,40075,40,republican,-98.98054865,34.91625162,2596
4040077,40077,40,democratic,-95.25098995,34.87639948,797
4040077,40077,40,republican,-95.25098995,34.87639948,3100
4040079,40079,40,democratic,-94.70338293,34.90011477,3250
4040079,40079,40,republican,-94.70338293,34.90011477,13362
4040081,40081,40,democratic,-96.88123961,35.7027284,2430
4040081,40081,40,republican,-96.88123961,35.7027284,10854
4040083,40083,40,democratic,-97.44308101,35.91913897,4248
4040083,40083,40,republican,-97.44308101,35.91913897,13633
4040085,40085,40,democratic,-97.24422829,33.95005271,735
4040085,40085,40,republican,-97.24422829,33.95005271,2922
4040087,40087,40,democratic,-97.44298086,35.00888538,2894
4040087,40087,40,republican,-97.44298086,35.00888538,13169
4040089,40089,40,democratic,-94.77145458,34.1162239,1802
4040089,40089,40,republican,-94.77145458,34.1162239,8656
4040091,40091,40,democratic,-95.66695805,35.37351598,2123
4040091,40091,40,republican,-95.66695805,35.37351598,5505
4040093,40093,40,democratic,-98.53456924,36.31174656,310
4040093,40093,40,republican,-98.53456924,36.31174656,2948
4040095,40095,40,democratic,-96.76917298,34.02458841,1096
4040095,40095,40,republican,-96.76917298,34.02458841,4206
4040097,40097,40,democratic,-95.23132466,36.30176119,3423
4040097,40097,40,republican,-95.23132466,36.30176119,11555
4040099,40099,40,democratic,-97.06798798,34.48236468,1087
4040099,40099,40,republican,-97.06798798,34.48236468,4175
4040101,40101,40,democratic,-95.37949187,35.61612948,7977
4040101,40101,40,republican,-95.37949187,35.61612948,15043
4040103,40103,40,democratic,-97.23050054,36.3884853,901
4040103,40103,40,republican,-97.23050054,36.3884853,3715
4040105,40105,40,democratic,-95.61735986,36.79844119,742
4040105,40105,40,republican,-95.61735986,36.79844119,3321
4040107,40107,40,democratic,-96.3228392,35.46544123,943
4040107,40107,40,republican,-96.3228392,35.46544123,2800
4040109,40109,40,democratic,-97.4075036,35.55141319,112813
4040109,40109,40,republican,-97.4075036,35.55141319,141569
4040111,40111,40,democratic,-95.96434123,35.64662667,4385
4040111,40111,40,republican,-95.96434123,35.64662667,8944
4040113,40113,40,democratic,-96.3983805,36.62910128,5597
4040113,40113,40,republican,-96.3983805,36.62910128,12577
4040115,40115,40,democratic,-94.81058917,36.83587796,2584
4040115,40115,40,republican,-94.81058917,36.83587796,7631
4040117,40117,40,democratic,-96.69954973,36.31680135,1344
4040117,40117,40,republican,-96.69954973,36.31680135,4729
4040119,40119,40,democratic,-96.97542338,36.07716359,8788
4040119,40119,40,republican,-96.97542338,36.07716359,16651
4040121,40121,40,democratic,-95.74895216,34.92386502,3711
4040121,40121,40,republican,-95.74895216,34.92386502,12753
4040123,40123,40,democratic,-96.68450952,34.72795889,3637
4040123,40123,40,republican,-96.68450952,34.72795889,10431
4040125,40125,40,democratic,-96.94828061,35.20684527,6015
4040125,40125,40,republican,-96.94828061,35.20684527,17848
4040127,40127,40,democratic,-95.37595261,34.41635817,748
4040127,40127,40,republican,-95.37595261,34.41635817,3581
4040129,40129,40,democratic,-99.69538847,35.68852706,151
4040129,40129,40,republican,-99.69538847,35.68852706,1547
4040131,40131,40,democratic,-95.60476511,36.37196654,7902
4040131,40131,40,republican,-95.60476511,36.37196654,30913
4040133,40133,40,democratic,-96.61546183,35.1672074,2071
4040133,40133,40,republican,-96.61546183,35.1672074,5613
4040135,40135,40,democratic,-94.75507825,35.49549888,3061
4040135,40135,40,republican,-94.75507825,35.49549888,10888
4040137,40137,40,democratic,-97.85148899,34.48542286,3086
4040137,40137,40,republican,-97.85148899,34.48542286,14182
4040139,40139,40,democratic,-101.4901113,36.74789073,858
4040139,40139,40,republican,-101.4901113,36.74789073,4621
4040141,40141,40,democratic,-98.92460698,34.37312737,657
4040141,40141,40,republican,-98.92460698,34.37312737,1944
4040143,40143,40,democratic,-95.94143178,36.12121947,87847
4040143,40143,40,republican,-95.94143178,36.12121947,144258
4040145,40145,40,democratic,-95.52115154,35.96138606,6723
4040145,40145,40,republican,-95.52115154,35.96138606,23005
4040147,40147,40,democratic,-95.90449238,36.71527849,5048
4040147,40147,40,republican,-95.90449238,36.71527849,15825
4040149,40149,40,democratic,-98.99166621,35.29031759,588
4040149,40149,40,republican,-98.99166621,35.29031759,3854
4040151,40151,40,democratic,-98.86351819,36.76674112,522
4040151,40151,40,republican,-98.86351819,36.76674112,2947
4040153,40153,40,democratic,-99.26427063,36.42251383,873
4040153,40153,40,republican,-99.26427063,36.42251383,6347
4141001,41001,41,democrat,-117.6755473,44.70919815,1797
4141001,41001,41,republican,-117.6755473,44.70919815,6218
4141003,41003,41,democrat,-123.428743,44.49161157,29193
4141003,41003,41,republican,-123.428743,44.49161157,13445
4141005,41005,41,democrat,-122.2205544,45.18820387,102095
4141005,41005,41,republican,-122.2205544,45.18820387,88392
4141007,41007,41,democrat,-123.6560294,45.99500314,9252
4141007,41007,41,republican,-123.6560294,45.99500314,8138
4141009,41009,41,democrat,-123.0888664,45.94376691,10167
4141009,41009,41,republican,-123.0888664,45.94376691,13217
4141011,41011,41,democrat,-124.0595871,43.17396579,10448
4141011,41011,41,republican,-124.0595871,43.17396579,17865
4141013,41013,41,democrat,-120.3567062,44.14229491,2637
4141013,41013,41,republican,-120.3567062,44.14229491,8511
4141015,41015,41,democrat,-124.1560919,42.45776177,4300
4141015,41015,41,republican,-124.1560919,42.45776177,7212
4141017,41017,41,democrat,-121.227881,43.91469217,42444
4141017,41017,41,republican,-121.227881,43.91469217,45692
4141019,41019,41,democrat,-123.1658435,43.2796987,14096
4141019,41019,41,republican,-123.1658435,43.2796987,34582
4141021,41021,41,democrat,-120.210458,45.37780558,239
4141021,41021,41,republican,-120.210458,45.37780558,671
4141023,41023,41,democrat,-119.0074917,44.4907455,739
4141023,41023,41,republican,-119.0074917,44.4907455,3210
4141025,41025,41,democrat,-118.9679625,43.06361843,683
4141025,41025,41,republican,-118.9679625,43.06361843,2912
4141027,41027,41,democrat,-121.6512892,45.51931999,6510
4141027,41027,41,republican,-121.6512892,45.51931999,3272
4141029,41029,41,democrat,-122.728377,42.43216537,44447
4141029,41029,41,republican,-122.728377,42.43216537,53870
4141031,41031,41,democrat,-121.176431,44.62935891,2980
4141031,41031,41,republican,-121.176431,44.62935891,5483
4141033,41033,41,democrat,-123.5552595,42.36551155,13453
4141033,41033,41,republican,-123.5552595,42.36551155,26923
4141035,41035,41,democrat,-121.6500072,42.68605026,7210
4141035,41035,41,republican,-121.6500072,42.68605026,20435
4141037,41037,41,democrat,-120.3873864,42.79350818,639
4141037,41037,41,republican,-120.3873864,42.79350818,3022
4141039,41039,41,democrat,-122.8473327,43.93889441,102753
4141039,41039,41,republican,-122.8473327,43.93889441,67141
4141041,41041,41,democrat,-123.8682744,44.64147054,12501
4141041,41041,41,republican,-123.8682744,44.64147054,10039
4141043,41043,41,democrat,-122.5341835,44.48880768,17995
4141043,41043,41,republican,-122.5341835,44.48880768,33488
4141045,41045,41,democrat,-117.6231067,43.19355699,2246
4141045,41045,41,republican,-117.6231067,43.19355699,7194
4141047,41047,41,democrat,-122.5849114,44.90322354,57788
4141047,41047,41,republican,-122.5849114,44.90322354,63377
4141049,41049,41,democrat,-119.5837591,45.41897957,1017
4141049,41049,41,republican,-119.5837591,45.41897957,2721
4141051,41051,41,democrat,-122.4157429,45.54693681,292561
4141051,41051,41,republican,-122.4157429,45.54693681,67954
4141053,41053,41,democrat,-123.4132525,44.90338514,16420
4141053,41053,41,republican,-123.4132525,44.90338514,18940
4141055,41055,41,democrat,-120.6892687,45.4052255,202
4141055,41055,41,republican,-120.6892687,45.4052255,732
4141057,41057,41,democrat,-123.7127608,45.46343846,0
4141057,41057,41,republican,-123.7127608,45.46343846,0
4141059,41059,41,democrat,-118.736681,45.59148273,7673
4141059,41059,41,republican,-118.736681,45.59148273,17059
4141061,41061,41,democrat,-118.0093556,45.31039084,3249
4141061,41061,41,republican,-118.0093556,45.31039084,8431
4141063,41063,41,democrat,-117.1810198,45.57979758,1116
4141063,41063,41,republican,-117.1810198,45.57979758,2848
4141065,41065,41,democrat,-121.1678419,45.16003768,4781
4141065,41065,41,republican,-121.1678419,45.16003768,5833
4141067,41067,41,democrat,-123.0985728,45.55989124,153251
4141067,41067,41,republican,-123.0985728,45.55989124,83197
4141069,41069,41,democrat,-120.0273912,44.72584844,155
4141069,41069,41,republican,-120.0273912,44.72584844,591
4141071,41071,41,democrat,-123.3078799,45.23269019,19301
4141071,41071,41,republican,-123.3078799,45.23269019,23250
4242001,42001,42,democratic,-77.21807609,39.87146641,14219
4242001,42001,42,republican,-77.21807609,39.87146641,31423
4242003,42003,42,democratic,-79.9817588,40.46880438,366934
4242003,42003,42,republican,-79.9817588,40.46880438,259125
4242005,42005,42,democratic,-79.46505466,40.81298372,7178
4242005,42005,42,republican,-79.46505466,40.81298372,23484
4242007,42007,42,democratic,-80.34928676,40.68241496,32531
4242007,42007,42,republican,-80.34928676,40.68241496,48167
4242009,42009,42,democratic,-78.49051194,40.00670558,3645
4242009,42009,42,republican,-78.49051194,40.00670558,19552
4242011,42011,42,democratic,-75.92604322,40.41644424,78437
4242011,42011,42,republican,-75.92604322,40.41644424,96626
4242013,42013,42,democratic,-78.34882696,40.48075545,13958
4242013,42013,42,republican,-78.34882696,40.48075545,39135
4242015,42015,42,democratic,-76.515651,41.78867556,6369
4242015,42015,42,republican,-76.515651,41.78867556,18141
4242017,42017,42,democratic,-75.10684724,40.33694355,167060
4242017,42017,42,republican,-75.10684724,40.33694355,164361
4242019,42019,42,democratic,-79.91342345,40.91176277,28584
4242019,42019,42,republican,-79.91342345,40.91176277,64428
4242021,42021,42,democratic,-78.71388554,40.49518786,18867
4242021,42021,42,republican,-78.71388554,40.49518786,42258
4242023,42023,42,democratic,-78.20384508,41.43674888,531
4242023,42023,42,republican,-78.20384508,41.43674888,1589
4242025,42025,42,democratic,-75.70851105,40.91846484,8936
4242025,42025,42,republican,-75.70851105,40.91846484,18743
4242027,42027,42,democratic,-77.81986792,40.91933775,37088
4242027,42027,42,republican,-77.81986792,40.91933775,35274
4242029,42029,42,democratic,-75.74843926,39.97329798,141682
4242029,42029,42,republican,-75.74843926,39.97329798,116114
4242031,42031,42,democratic,-79.42093979,41.19261355,4273
4242031,42031,42,republican,-79.42093979,41.19261355,12576
4242033,42033,42,democratic,-78.4740474,41.00013648,8200
4242033,42033,42,republican,-78.4740474,41.00013648,24932
4242035,42035,42,democratic,-77.63798759,41.23402092,4744
4242035,42035,42,republican,-77.63798759,41.23402092,10022
4242037,42037,42,democratic,-76.4051503,41.04903639,8934
4242037,42037,42,republican,-76.4051503,41.04903639,18004
4242039,42039,42,democratic,-80.10676906,41.68442887,10971
4242039,42039,42,republican,-80.10676906,41.68442887,24987
4242041,42041,42,democratic,-77.26523042,40.16350914,47085
4242041,42041,42,republican,-77.26523042,40.16350914,69076
4242043,42043,42,democratic,-76.77925448,40.41555232,64706
4242043,42043,42,republican,-76.77925448,40.41555232,60863
4242045,42045,42,democratic,-75.39915513,39.9166501,177402
4242045,42045,42,republican,-75.39915513,39.9166501,110667
4242047,42047,42,democratic,-78.64916765,41.42548728,3853
4242047,42047,42,republican,-78.64916765,41.42548728,10025
4242049,42049,42,democratic,-80.03257439,41.9921752,58112
4242049,42049,42,republican,-80.03257439,41.9921752,60069
4242051,42051,42,democratic,-79.64746996,39.91984935,17946
4242051,42051,42,republican,-79.64746996,39.91984935,34590
4242053,42053,42,democratic,-79.23591856,41.51230258,626
4242053,42053,42,republican,-79.23591856,41.51230258,1683
4242055,42055,42,democratic,-77.72158008,39.92745705,17465
4242055,42055,42,republican,-77.72158008,39.92745705,49768
4242057,42057,42,democratic,-78.11276349,39.92545432,912
4242057,42057,42,republican,-78.11276349,39.92545432,5694
4242059,42059,42,democratic,-80.22298108,39.85389048,4482
4242059,42059,42,republican,-80.22298108,39.85389048,10849
4242061,42061,42,democratic,-77.98140696,40.41688617,4539
4242061,42061,42,republican,-77.98140696,40.41688617,14494
4242063,42063,42,democratic,-79.08763255,40.65207806,11528
4242063,42063,42,republican,-79.08763255,40.65207806,24888
4242065,42065,42,democratic,-78.99967226,41.12829657,3650
4242065,42065,42,republican,-78.99967226,41.12829657,15192
4242067,42067,42,democratic,-77.40277415,40.5308105,1821
4242067,42067,42,republican,-77.40277415,40.5308105,8273
4242069,42069,42,democratic,-75.60919397,41.43666224,51983
4242069,42069,42,republican,-75.60919397,41.43666224,48384
4242071,42071,42,democratic,-76.24786695,40.04261494,91093
4242071,42071,42,republican,-76.24786695,40.04261494,137914
4242073,42073,42,democratic,-80.33434051,40.99133874,14009
4242073,42073,42,republican,-80.33434051,40.99133874,25428
4242075,42075,42,democratic,-76.45759104,40.36716938,18953
4242075,42075,42,republican,-76.45759104,40.36716938,40525
4242077,42077,42,democratic,-75.59214444,40.61280627,81324
4242077,42077,42,republican,-75.59214444,40.61280627,73690
4242079,42079,42,democratic,-75.98893638,41.17686973,52451
4242079,42079,42,republican,-75.98893638,41.17686973,78688
4242081,42081,42,democratic,-77.06520269,41.34394419,13020
4242081,42081,42,republican,-77.06520269,41.34394419,35627
4242083,42083,42,democratic,-78.56888029,41.80786813,4025
4242083,42083,42,republican,-78.56888029,41.80786813,11635
4242085,42085,42,democratic,-80.25773634,41.30228665,18733
4242085,42085,42,republican,-80.25773634,41.30228665,31544
4242087,42087,42,democratic,-77.6170294,40.61051314,3877
